"","Name","Occupation","Country","URL","year","master_year","year0","year1","year2","year3","year4","year5","year6","year7","year8","year9","year10","year11","year12","year13","year14","year15","year16","year17","Position","Company","Status","Type"
"234","1332256e776f459b4f01257d929c6e4b","Consultant - Data Scientist at PartnerRe","France","e622df4cfe0d6c6420422fb844f5e506","2017/2018","2018",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Elève normalien","École normale supérieure Paris-Saclay","Public","Other"
"235","1e462d54203eb48dd292122c44a3bb64","postdoctoral researcher at Universitätsspital Zürich","Switzerland","c7842e018d69417e733e1eb0d6a3bc0f","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"postdoctoral researcher","Universitätsspital Zürich","Public","Research"
"236","1e462d54203eb48dd292122c44a3bb64","postdoctoral researcher at Universitätsspital Zürich","Switzerland","c7842e018d69417e733e1eb0d6a3bc0f","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Postdoctoral Fellow","Eawag Water research center and ETH, Swiss Federal Institute of Technology, Zurich","Public","Other"
"237","1e462d54203eb48dd292122c44a3bb64","postdoctoral researcher at Universitätsspital Zürich","Switzerland","c7842e018d69417e733e1eb0d6a3bc0f","2009/2010","2010",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thèse","CNRS- Université Paris-Diderot","Public","Other"
"238","cbcb21adde975bc6d59e085a7db7d8d3","Co-Founder at Bits Bodywear","France","31338f1cf9083123e015f25089dcabf7","2020-2021","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Co-Founder","Bits Bodywear","Private","Board"
"239","07bd26b9bf38496a14f28f7d33610815","Responsable éditorial des contenus pédagogiques at Skill and You","France","304cb9919e38ad5ae22192267dce3a52","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Responsable éditorial des contenus pédagogiques","Skill and You","Private","Other"
"240","07bd26b9bf38496a14f28f7d33610815","Responsable éditorial des contenus pédagogiques at Skill and You","France","304cb9919e38ad5ae22192267dce3a52","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Responsable pédagogique de l'École des pros, Natura-dis, Fashion skills et Lignes et Formations","Skill and You","Private","Other"
"241","07bd26b9bf38496a14f28f7d33610815","Responsable éditorial des contenus pédagogiques at Skill and You","France","304cb9919e38ad5ae22192267dce3a52","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Collaboratrice pédagogique à L'École des Pros","Skill and You","Private","Other"
"242","23052da4f8bd3ac4a744f5a7fc11dc14","Enseignant Chercheur at Université de Kolwezi Faculté de Médecine","France","e670353a0990e03db9f1c2b0740459f1","2014/2015","2015",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Enseignant Chercheur","Université de Kolwezi Faculté de Médecine","Public","Other"
"243","23052da4f8bd3ac4a744f5a7fc11dc14","Enseignant Chercheur at Université de Kolwezi Faculté de Médecine","France","e670353a0990e03db9f1c2b0740459f1","2014/2015","2015",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chargé des essais cliniques","Maison de L'Artemisia","Private","Other"
"244","23052da4f8bd3ac4a744f5a7fc11dc14","Enseignant Chercheur at Université de Kolwezi Faculté de Médecine","France","e670353a0990e03db9f1c2b0740459f1","2014/2015","2015",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chercheur OMS","-",NA,"Other"
"245","4a1a7ddb972704b760caa459eb38f156","PhD at Max Planck for Institute for Animal Behaviour","France","f6717f2b155a200e4cc1b57e5081c1e7","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD","Max Planck for Institute for Animal Behaviour","Public","Student"
"246","4a1a7ddb972704b760caa459eb38f156","PhD at Max Planck for Institute for Animal Behaviour","France","f6717f2b155a200e4cc1b57e5081c1e7","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD","Max Planck for Institute for Animal Behaviour","Public","Student"
"247","9bd15082c58b1cc41925a01247170672","Data Engineer at VirtualiSurg","France","3effa24bf39059b93d8466eaf0a7011c","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Data Engineer","VirtualiSurg","Private","Other"
"248","9bd15082c58b1cc41925a01247170672","Data Engineer at VirtualiSurg","France","3effa24bf39059b93d8466eaf0a7011c","2019-2020","2020",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VR Motion Tracking Engineer","VirtualiSurg","Private","Other"
"249","9bd15082c58b1cc41925a01247170672","Data Engineer at VirtualiSurg","France","3effa24bf39059b93d8466eaf0a7011c","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Co-Founder and Pedagogical Engineer","Learning For Sustainability (L4S)","Private","Board"
"250","9bd15082c58b1cc41925a01247170672","Data Engineer at VirtualiSurg","France","3effa24bf39059b93d8466eaf0a7011c","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Data Engineer","VirtualiSurg","Private","Other"
"251","9bd15082c58b1cc41925a01247170672","Data Engineer at VirtualiSurg","France","3effa24bf39059b93d8466eaf0a7011c","2019-2020","2020",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"VR Motion Tracking Engineer","VirtualiSurg","Private","Other"
"252","9bd15082c58b1cc41925a01247170672","Data Engineer at VirtualiSurg","France","3effa24bf39059b93d8466eaf0a7011c","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Co-Founder and Pedagogical Engineer","Learning For Sustainability (L4S)","Private","Board"
"253","97128b2a93e8fcb43e694b98f8992bf4","Formatrice et Ingénieur pédagogique en digital learning @Cegos at Cegos","France","96452cb83e2ed0efb7f8f0d688c5c45e","2016-2017","2017",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Digital Learning Manager","ITG FORMATION SAS","Private","Other"
"254","97128b2a93e8fcb43e694b98f8992bf4","Formatrice et Ingénieur pédagogique en digital learning @Cegos at Cegos","France","96452cb83e2ed0efb7f8f0d688c5c45e","2016-2017","2017",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Formatrice et Ingénieur pédagogique en digital learning @Cegos","Cegos","Private","Other"
"255","97128b2a93e8fcb43e694b98f8992bf4","Formatrice et Ingénieur pédagogique en digital learning @Cegos at Cegos","France","96452cb83e2ed0efb7f8f0d688c5c45e","2016-2017","2017",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Digital Learning Manager","Kameleos","Private","Other"
"256","97128b2a93e8fcb43e694b98f8992bf4","Formatrice et Ingénieur pédagogique en digital learning @Cegos at Cegos","France","96452cb83e2ed0efb7f8f0d688c5c45e","2016-2017","2017",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ingénieur pédagogique et Chef de Projet Formation MOOC/SPOC/COOC","Health Behaviour in Motion","Private","Other"
"257","d2f29542bfde7a88c1273bc76c5c83e3","Postdoctoral Research Fellow at Weizmann Institute of Science","Israel","a0f6276e54d3e435fdb5b07e4a4661b2","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Postdoctoral Research Fellow","Weizmann Institute of Science","Private","Research"
"258","d2f29542bfde7a88c1273bc76c5c83e3","Postdoctoral Research Fellow at Weizmann Institute of Science","Israel","a0f6276e54d3e435fdb5b07e4a4661b2","2009/2010","2010",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Visiting Scholar","Harvard Medical School","Public","Other"
"259","d2f29542bfde7a88c1273bc76c5c83e3","Postdoctoral Research Fellow at Weizmann Institute of Science","Israel","a0f6276e54d3e435fdb5b07e4a4661b2","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Postdoctoral Researcher","INSERM U1001","Public","Research"
"260","d2f29542bfde7a88c1273bc76c5c83e3","Postdoctoral Research Fellow at Weizmann Institute of Science","Israel","a0f6276e54d3e435fdb5b07e4a4661b2","2009/2010","2010",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctoral Researcher","INSERM U1001","Public","Student"
"261","d2f29542bfde7a88c1273bc76c5c83e3","Postdoctoral Research Fellow at Weizmann Institute of Science","Israel","a0f6276e54d3e435fdb5b07e4a4661b2","2009/2010","2010",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Graduate Student","Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris)","Public","Student"
"262","6fea1615265306658762b5f6f00c007a","MD-PhD student at Institut Pasteur","France","bace703173372f29710e983ec49904ad","2020-2021","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MD-PhD student","Institut Pasteur","Public","Student"
"263","76a5fbc82f5e393c7636c35dbc0d5273","PhD student in Bioinformatics at Université Grenoble Alpes","France","a2496982d4386493dad105fa670cc7cc","2011/2012","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Clinical Expert and Bioinformatics Engineer","SeqOne","Private","Other"
"264","76a5fbc82f5e393c7636c35dbc0d5273","PhD student in Bioinformatics at Université Grenoble Alpes","France","a2496982d4386493dad105fa670cc7cc","2011/2012","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD student in Bioinformatics","Université Grenoble Alpes","Public","Student"
"265","76a5fbc82f5e393c7636c35dbc0d5273","PhD student in Bioinformatics at Université Grenoble Alpes","France","a2496982d4386493dad105fa670cc7cc","2011/2012","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Clinical Geneticist - Bioinformatics Resident","Radboudumc","Private","Other"
"266","76a5fbc82f5e393c7636c35dbc0d5273","PhD student in Bioinformatics at Université Grenoble Alpes","France","a2496982d4386493dad105fa670cc7cc","2011/2012","2012",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Interne de Génétique Médicale / Medical Geneticist Resident","CHU Montpellier","Private","Student"
"267","76a5fbc82f5e393c7636c35dbc0d5273","PhD student in Bioinformatics at Université Grenoble Alpes","France","a2496982d4386493dad105fa670cc7cc","2011/2012","2012",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Externe en médecine","AP-HP, Assistance Publique - Hôpitaux de Paris","Public","Other"
"268","76a5fbc82f5e393c7636c35dbc0d5273","PhD student in Bioinformatics at Université Grenoble Alpes","France","a2496982d4386493dad105fa670cc7cc","2011/2012","2012",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Internship - Synthethic Biology, Statistics, bioinformatcs, mouse model","Inserm","Public","Student"
"269","d11b32847d31d278687867e947037ae7","Talent Development & Digital Learning Asisstant chez Valeo at Valeo","France","9b940920a680d1eaa14a579d5a80eaf4","2020-2021","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Talent Development & Digital Learning Asisstant chez Valeo","Valeo","Private","Other"
"270","d11b32847d31d278687867e947037ae7","Talent Development & Digital Learning Asisstant chez Valeo at Valeo","France","9b940920a680d1eaa14a579d5a80eaf4","2020-2021","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Communication & Digital Learning Assistant","Valeo","Private","Other"
"271","4ca58ff7b80c221409be480695d68278","Molecular study of epigenetic silencing recruitment at transposons in A. thaliana at École normale supérieure","France","9b6ac8c735aa1978f29883956dfb45db","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Molecular study of epigenetic silencing recruitment at transposons in A. thaliana","École normale supérieure","Public","Other"
"272","4ca58ff7b80c221409be480695d68278","Molecular study of epigenetic silencing recruitment at transposons in A. thaliana at École normale supérieure","France","9b6ac8c735aa1978f29883956dfb45db","2019-2020","2020",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Internship in computational NGS analyses at IBENS (Navarro Lab)","École normale supérieure","Public","Student"
"273","4a87efec77f3a51f122e5ed65e349540","Senior Application Scientist & APR BD lead at LUMICKS","Netherlands","d2cc0e76c55a77512dd3d06aa45b07c0","2011/2012","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Senior Application Scientist & APR BD lead","LUMICKS","Private","Other"
"274","4a87efec77f3a51f122e5ed65e349540","Senior Application Scientist & APR BD lead at LUMICKS","Netherlands","d2cc0e76c55a77512dd3d06aa45b07c0","2011/2012","2012",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Application Specialist","LUMICKS","Private","Other"
"275","4a87efec77f3a51f122e5ed65e349540","Senior Application Scientist & APR BD lead at LUMICKS","Netherlands","d2cc0e76c55a77512dd3d06aa45b07c0","2011/2012","2012",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Graduate Research Assistant","Universität Freiburg","Public","Research"
"276","4a87efec77f3a51f122e5ed65e349540","Senior Application Scientist & APR BD lead at LUMICKS","Netherlands","d2cc0e76c55a77512dd3d06aa45b07c0","2011/2012","2012",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Graduate Research Assistant","ETH Zurich","Public","Research"
"277","4a87efec77f3a51f122e5ed65e349540","Senior Application Scientist & APR BD lead at LUMICKS","Netherlands","d2cc0e76c55a77512dd3d06aa45b07c0","2011/2012","2012",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Summer Research Student","University of Oxford","Public","Student"
"278","4a87efec77f3a51f122e5ed65e349540","Senior Application Scientist & APR BD lead at LUMICKS","Netherlands","d2cc0e76c55a77512dd3d06aa45b07c0","2011/2012","2012",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Internship","Institut Pasteur","Public","Student"
"279","4a87efec77f3a51f122e5ed65e349540","Senior Application Scientist & APR BD lead at LUMICKS","Netherlands","d2cc0e76c55a77512dd3d06aa45b07c0","2011/2012","2012",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Internship","Ecole normale supérieure","Public","Student"
"280","4a87efec77f3a51f122e5ed65e349540","Senior Application Scientist & APR BD lead at LUMICKS","Netherlands","d2cc0e76c55a77512dd3d06aa45b07c0","2011/2012","2012",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Internship","Université Paris Diderot","Public","Student"
"281","e0d5054d6b5d2735abba6d46a16f8441","Post-doctoral fellow at Institut Curie","France","6e69f5b933f7a4559cc60cc4236c86bd","2015/2016","2016",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Post-doctoral fellow","Institut Curie","Public","Research"
"282","e0d5054d6b5d2735abba6d46a16f8441","Post-doctoral fellow at Institut Curie","France","6e69f5b933f7a4559cc60cc4236c86bd","2015/2016","2016",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Young researcher / post-doc  fellow","Polytechnique","Public","Research"
"283","e0d5054d6b5d2735abba6d46a16f8441","Post-doctoral fellow at Institut Curie","France","6e69f5b933f7a4559cc60cc4236c86bd","2015/2016","2016",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD Candidate","Polytechnique","Public","Student"
"284","e0d5054d6b5d2735abba6d46a16f8441","Post-doctoral fellow at Institut Curie","France","6e69f5b933f7a4559cc60cc4236c86bd","2015/2016","2016",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Student (M2)","Laboratoire d'Hydrodynamique de l'X (LadHyX), UMR 7646","Public","Student"
"285","e0d5054d6b5d2735abba6d46a16f8441","Post-doctoral fellow at Institut Curie","France","6e69f5b933f7a4559cc60cc4236c86bd","2015/2016","2016",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ImmNewlogy CRI Club creation","Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris)","Public","Other"
"286","e0d5054d6b5d2735abba6d46a16f8441","Post-doctoral fellow at Institut Curie","France","6e69f5b933f7a4559cc60cc4236c86bd","2015/2016","2016",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"M2 Interdisciplinary Approaches of Life Sciences","Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris)","Public","Student"
"287","e0d5054d6b5d2735abba6d46a16f8441","Post-doctoral fellow at Institut Curie","France","6e69f5b933f7a4559cc60cc4236c86bd","2015/2016","2016",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Student (M2)","Institut d'Histoire et de Philosophie des Sciences et Technique (IHPST)","Public","Student"
"288","26f8dc863286c520d25c6ddd7496b8c3","Project Officer at European Commission","Italy","2043c784a6c21279ecfa53a1c21e275b","2014/2015","2015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Project Officer","European Commission","Public","Other"
"289","26f8dc863286c520d25c6ddd7496b8c3","Project Officer at European Commission","Italy","2043c784a6c21279ecfa53a1c21e275b","2014/2015","2015",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Project Advisor","European Commission","Public","Other"
"290","26f8dc863286c520d25c6ddd7496b8c3","Project Officer at European Commission","Italy","2043c784a6c21279ecfa53a1c21e275b","2014/2015","2015",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Data Analyst Trainee","European Commission","Public","Other"
"291","26f8dc863286c520d25c6ddd7496b8c3","Project Officer at European Commission","Italy","2043c784a6c21279ecfa53a1c21e275b","2014/2015","2015",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Policy Consultant","UNESCO","Public","Other"
"292","26f8dc863286c520d25c6ddd7496b8c3","Project Officer at European Commission","Italy","2043c784a6c21279ecfa53a1c21e275b","2014/2015","2015",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Innovation Fellow","UNESCO","Public","Other"
"293","26f8dc863286c520d25c6ddd7496b8c3","Project Officer at European Commission","Italy","2043c784a6c21279ecfa53a1c21e275b","2014/2015","2015",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD Candidate","The University of Edinburgh","Public","Student"
"294","724b45266360e8338a179855dfe5970d","Electronic Engineer at Okra Solar","Singapore","fd90706ee43c5769092cc5bb0833dfd9","2014/2015","2015",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Electronic Engineer","Okra Solar","Private","Other"
"295","724b45266360e8338a179855dfe5970d","Electronic Engineer at Okra Solar","Singapore","fd90706ee43c5769092cc5bb0833dfd9","2014/2015","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research intern","Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris)","Public","Student"
"296","724b45266360e8338a179855dfe5970d","Electronic Engineer at Okra Solar","Singapore","fd90706ee43c5769092cc5bb0833dfd9","2014/2015","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Intern","Institut Pasteur","Public","Student"
"297","724b45266360e8338a179855dfe5970d","Electronic Engineer at Okra Solar","Singapore","fd90706ee43c5769092cc5bb0833dfd9","2014/2015","2015",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Electronics and prototyping guru","Self-employed","Private","Other"
"298","55577dd953fead0ba10184be0539b719","Chef de projet at iféa, l'Institut Français d'Éducation pour l'Avenir","France","fca1cc97d8cc656459c9922422e75b6a","2020-2021","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chef de projet","iféa, l'Institut Français d'Éducation pour l'Avenir","Public","Other"
"299","55577dd953fead0ba10184be0539b719","Chef de projet at iféa, l'Institut Français d'Éducation pour l'Avenir","France","fca1cc97d8cc656459c9922422e75b6a","2020-2021","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chef de projet","iféa, l'Institut Français d'Éducation pour l'Avenir","Public","Other"
"300","b7cfbe151978c14990f429143c1b64d1","Digital Learning Manager at Forward College","France","f940ae279c3e5a6a2607ab99ead99799","2019-2022","2022",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Digital Learning Manager","Forward College","Private","Other"
