"","Name","Occupation","Country","URL","year","phd_year","year0","year1","year2","year3","year4","year5","year6","year7","year8","year9","year10","year11","year12","Company","Position","Status","Status.v2","Type"
"180","c4fe3dd94490b470f4ff83ab9b6c799e","Postdoctoral Researcher at Collège de France","France","f02bb4469fd8901df0fa17ac23ba2703","ED 17-18","2020",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NeuroSpin","Postdoctoral Researcher","Public","Public","Research"
"181","c4fe3dd94490b470f4ff83ab9b6c799e","Postdoctoral Researcher at Collège de France","France","f02bb4469fd8901df0fa17ac23ba2703","ED 17-18","2020",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NeuroSpin","Postdoctoral Researcher","Public","Public","Research"
"182","b273128ffe0b222d258ce1352ceb7985","Epidemiologist | Epicentre at Médecins Sans Frontières (MSF)","France","cf9d934d3ad96c76fbd94cd6e01e7e39","ED 17-18","2020",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Pasteur","Doctoral Researcher","Private","Public","Research"
"183","b273128ffe0b222d258ce1352ceb7985","Epidemiologist | Epicentre at Médecins Sans Frontières (MSF)","France","cf9d934d3ad96c76fbd94cd6e01e7e39","ED 17-18","2020",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Médecins Sans Frontières (MSF)","Epidemiologist | Epicentre","Public","Public","Other"
"184","b273128ffe0b222d258ce1352ceb7985","Epidemiologist | Epicentre at Médecins Sans Frontières (MSF)","France","cf9d934d3ad96c76fbd94cd6e01e7e39","ED 17-18","2020",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ministère des solidarités et de la santé","Data Scientist/Epidemiologist","Public","Public","Other"
"185","49f6bfd37841f989ef451a87cf2818ec","Graduate Student (PhD) at IMPMC","France","76834fb108663c115784ea90d5ea49c7","ED 18-19","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"IMPMC","Graduate Student (PhD)","Public","Public","Student"
"186","27585b3829d38770848996c2927b0550","Doctorante at Institut Curie - Research Centre","France","43fc5e22f6ceb26f303c23caa13d1d46","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Curie - Research Centre","Doctorante","Public","Public","Student"
"187","9612275a43b83956c73c1f33de5c5e35","pediatric surgery consultant and oberarzt","france","15c9171e4b3a5d4250d16b546917cda0","ED 16-17","2019",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hôpital necker-enfants malades","consultant in pediatric surgery","Public","Public","Other"
"188","9612275a43b83956c73c1f33de5c5e35","pediatric surgery consultant and oberarzt","france","15c9171e4b3a5d4250d16b546917cda0","ED 16-17","2019",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"imag2 laboratory imagine institute","phd student","Public","Public","Student"
"189","19832fe6df16a22aca71923e9a40484c","Open and Data science research-practitioner and consultant at Inno3 SAS","France","c1dd58d23c4d5893c429c9b0750e822b","ED 14-15","2017",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ancre des Savoirs","Co founder","Private","Private","Entrepreneurship"
"190","19832fe6df16a22aca71923e9a40484c","Open and Data science research-practitioner and consultant at Inno3 SAS","France","c1dd58d23c4d5893c429c9b0750e822b","ED 14-15","2017",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"DRISS - Provide training, guidance and equipment for effective digital change","Chief Executive Officer /Co-founder","Private","Private","Entrepreneurship"
"191","19832fe6df16a22aca71923e9a40484c","Open and Data science research-practitioner and consultant at Inno3 SAS","France","c1dd58d23c4d5893c429c9b0750e822b","ED 14-15","2017",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Inno3 SAS","Open and Data science research-practitioner and consultant","Private","Private","Other"
"192","19832fe6df16a22aca71923e9a40484c","Open and Data science research-practitioner and consultant at Inno3 SAS","France","c1dd58d23c4d5893c429c9b0750e822b","ED 14-15","2017",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Association HackYourPhD","Co-Founder of HackYourPhD now HackYourResearch","Public","Public","Entrepreneurship"
"193","19832fe6df16a22aca71923e9a40484c","Open and Data science research-practitioner and consultant at Inno3 SAS","France","c1dd58d23c4d5893c429c9b0750e822b","ED 14-15","2017",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Centre Virchow-Villermé for Public Health Paris-Berlin","Research Project Manager","Public","Public","Research"
"194","19832fe6df16a22aca71923e9a40484c","Open and Data science research-practitioner and consultant at Inno3 SAS","France","c1dd58d23c4d5893c429c9b0750e822b","ED 14-15","2017",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CRI","Guest lecturer","Public","Public","Other"
"195","19832fe6df16a22aca71923e9a40484c","Open and Data science research-practitioner and consultant at Inno3 SAS","France","c1dd58d23c4d5893c429c9b0750e822b","ED 14-15","2017",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sciences Po","Guest lecturer","Public","Public","Other"
"196","19832fe6df16a22aca71923e9a40484c","Open and Data science research-practitioner and consultant at Inno3 SAS","France","c1dd58d23c4d5893c429c9b0750e822b","ED 14-15","2017",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université de Technologie de Compiègne (UTC)","Research fellow Laboratoire COSTECH","Public","Public","Research"
"197","19832fe6df16a22aca71923e9a40484c","Open and Data science research-practitioner and consultant at Inno3 SAS","France","c1dd58d23c4d5893c429c9b0750e822b","ED 14-15","2017",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UQAM | Université du Québec à Montréal","LabCMO Trainee","Public","Public","Other"
"198","308a6bcf08530ef76a277df0cd1ca2c1","PhD degree at CRI - Centre de Recherches Interdisciplinaires","France","edf7493cc4b48a12a06b53c37628a37d","ED 16-17","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CRI - Centre de Recherches Interdisciplinaires","PhD degree","Public","Public","Student"
"199","a0b07ec9876827115691488888cdf7d8","PhD Scholar at Institut Pasteur","France","91d5dd5fe85a4e9316160cc4ca763b39","ED 17-18","2020",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Pasteur","PhD Scholar","Private","Public","Student"
"200","a0b07ec9876827115691488888cdf7d8","PhD Scholar at Institut Pasteur","France","91d5dd5fe85a4e9316160cc4ca763b39","ED 17-18","2020",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Inria","PHD Scholar","Public","Public","Student"
"201","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Behavioral Scientist","Founding Columnist","Private","Private","Entrepreneurship"
"202","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"INFLUENCE AT WORK (UK)","Associate Behavioural Science Consultant","Private","Private","Other"
"203","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The Behavioural Insights Team","Associate Advisor and Research Fellow","Private","Public","Research"
"204","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Department of Premier and Cabinet (Vic)","Principal Advisor, Behavioural Insights Unit","Public","Public","Other"
"205","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Department of the Prime Minister and Cabinet","Senior Executive Adviser a/g in Behavioural Economics","Public","Public","Other"
"206","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Department of the Prime Minister and Cabinet","Executive Adviser in Behavioural Economics","Public","Public","Other"
"207","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Monash University","Adjunct Research Fellow","Public","Public","Research"
"208","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"OECD - OCDE","Lead Behavioural Scientist","Public","Public","Other"
"209","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Paris Brain Institute","PhD Researcher","Public","Public","Student"
"210","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université Paris-Sorbonne","Teaching Assistant - M.Sc. Economics and Psychology","Public","Public","Other"
"211","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université Pierre et Marie Curie","Advisor","Public","Public","Other"
"212","5d0400008b07d77cf79ba076b7ec9537","Lead Behavioural Scientist at OECD - OCDE","France","2c68020fa1ab90b80ee3c7eabf2c624f","ED 12-13","2015",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"World Health Organization","Member of the Technical Advisory Group on Behavioural Insights and Sciences for Health","Public","Public","Board"
"213","832c7890fcb30a72e902c28e1ee8dc22","PHD Student at Institut Curie","France","cd1488c64db442c8df063569ab23fcbf","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Curie","PHD Student","Public","Public","Student"
"214","86e393a704d697fd7ae30d420a6803ec","Research Assistant Professor at Université Côte d'Azur","France","2249bb912fb3f3cb0bdb524ecc1840d8","ED 07-08","2010",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut des Hautes Études Scientifiques - IHES","PHD","Private","Public","Student"
"215","86e393a704d697fd7ae30d420a6803ec","Research Assistant Professor at Université Côte d'Azur","France","2249bb912fb3f3cb0bdb524ecc1840d8","ED 07-08","2010",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Institut Pasteur","Senior Bioinformatician","Private","Public","Other"
"216","86e393a704d697fd7ae30d420a6803ec","Research Assistant Professor at Université Côte d'Azur","France","2249bb912fb3f3cb0bdb524ecc1840d8","ED 07-08","2010",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Pasteur","Postdoctoral Researcher","Private","Public","Research"
"217","86e393a704d697fd7ae30d420a6803ec","Research Assistant Professor at Université Côte d'Azur","France","2249bb912fb3f3cb0bdb524ecc1840d8","ED 07-08","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"IPMC CNRS - University Nice Sophia Antipolis","Postdoctoral Researcher","Public","Public","Research"
"218","86e393a704d697fd7ae30d420a6803ec","Research Assistant Professor at Université Côte d'Azur","France","2249bb912fb3f3cb0bdb524ecc1840d8","ED 07-08","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Université Côte d'Azur","Research Assistant Professor","Public","Public","Research"
"219","6a0b06f5654a484d7ee7174171642550","Post-Doc in mathematical evolutionary ecology at NTNU Samfunnsforskning AS / NTNU Social Research","Norway","b83602e7f00ed0fea27d07878e8350fb","ED 12-13","2015",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"NTNU Samfunnsforskning AS / NTNU Social Research","Post-Doc in mathematical evolutionary ecology","Private","Public","Research"
"220","6a0b06f5654a484d7ee7174171642550","Post-Doc in mathematical evolutionary ecology at NTNU Samfunnsforskning AS / NTNU Social Research","Norway","b83602e7f00ed0fea27d07878e8350fb","ED 12-13","2015",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Museum National d'Histoire Naturelle / Ecole Polytechnique","PhD in Maths & Bio","Public","Public","Student"
"221","a36af5fd60077cace9b8fbb88643ad69","Research Engineer at INSERM Institut national de la santé et de la recherche médicale","France","3dd4ecb1642671e714c45280718c6c35","ED 15-16","2018",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CENTURI  - Turing Centre for Living Systems","Postdoctorante","Public","Public","Research"
"222","a36af5fd60077cace9b8fbb88643ad69","Research Engineer at INSERM Institut national de la santé et de la recherche médicale","France","3dd4ecb1642671e714c45280718c6c35","ED 15-16","2018",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"École normale supérieure","Doctorante","Public","Public","Student"
"223","a36af5fd60077cace9b8fbb88643ad69","Research Engineer at INSERM Institut national de la santé et de la recherche médicale","France","3dd4ecb1642671e714c45280718c6c35","ED 15-16","2018",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"INSERM Institut national de la santé et de la recherche médicale","Research Engineer","Public","Public","Research"
"224","5357b1c7d8db890dbf594033ec2fdd34","Anesthesia and Intensive Care, and Training of Trainers program director, NorSimS simulation center at Université de Caen Normandie","France","98a9fc957de0a0d6270b4f2b1e0e3905","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"POLYCLINIQUE DU PARC - CAEN (groupe ELSAN)","Médecin Anesthésiste-Réanimateur","Private","Private","Other"
"225","5357b1c7d8db890dbf594033ec2fdd34","Anesthesia and Intensive Care, and Training of Trainers program director, NorSimS simulation center at Université de Caen Normandie","France","98a9fc957de0a0d6270b4f2b1e0e3905","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SoFraSimS","Administration Board Member","Private","Private","Board"
"226","5357b1c7d8db890dbf594033ec2fdd34","Anesthesia and Intensive Care, and Training of Trainers program director, NorSimS simulation center at Université de Caen Normandie","France","98a9fc957de0a0d6270b4f2b1e0e3905","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SoFraSimS","Research Committee Chairman","Private","Private","Research"
"227","5357b1c7d8db890dbf594033ec2fdd34","Anesthesia and Intensive Care, and Training of Trainers program director, NorSimS simulation center at Université de Caen Normandie","France","98a9fc957de0a0d6270b4f2b1e0e3905","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Caen University Hospital","Attending Anesthesiologist and Intensive Care Physician (MD)","Public","Public","Other"
"228","5357b1c7d8db890dbf594033ec2fdd34","Anesthesia and Intensive Care, and Training of Trainers program director, NorSimS simulation center at Université de Caen Normandie","France","98a9fc957de0a0d6270b4f2b1e0e3905","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Center for Medical Simulation","Adjunct Faculty Member","Public","Public","Other"
"229","5357b1c7d8db890dbf594033ec2fdd34","Anesthesia and Intensive Care, and Training of Trainers program director, NorSimS simulation center at Université de Caen Normandie","France","98a9fc957de0a0d6270b4f2b1e0e3905","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université de Caen Normandie","Anesthesia and Intensive Care, and Training of Trainers program director, NorSimS simulation center","Public","Public","Other"
"230","5357b1c7d8db890dbf594033ec2fdd34","Anesthesia and Intensive Care, and Training of Trainers program director, NorSimS simulation center at Université de Caen Normandie","France","98a9fc957de0a0d6270b4f2b1e0e3905","ED 18-19","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université de Caen Normandie","Executive Director for University Simulation Center ""Normandie Simulation en Santé"" (NorSimS)","Public","Public","Board"
"231","1e462d54203eb48dd292122c44a3bb64","postdoctoral researcher at Universitätsspital Zürich","Switzerland","3fb1b104587306af73c56a84cbffd2b9","ED 10-11","2013",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CNRS- Université Paris-Diderot","Thèse","Public","Public","Student"
"232","1e462d54203eb48dd292122c44a3bb64","postdoctoral researcher at Universitätsspital Zürich","Switzerland","3fb1b104587306af73c56a84cbffd2b9","ED 10-11","2013",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Eawag Water research center and ETH, Swiss Federal Institute of Technology, Zurich","Postdoctoral Fellow","Public","Public","Research"
"233","1e462d54203eb48dd292122c44a3bb64","postdoctoral researcher at Universitätsspital Zürich","Switzerland","3fb1b104587306af73c56a84cbffd2b9","ED 10-11","2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Universitätsspital Zürich","postdoctoral researcher","Public","Public","Research"
"234","8df4f0509c6a374bd8f5ba6efb304c6a","Doctorant CIFRE en neurosciences at Ottobock France","France","ff208a07df8ef3fc62102a08649d6e64","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ottobock France","Doctorant CIFRE en neurosciences","Private","Private","Student"
"235","8df4f0509c6a374bd8f5ba6efb304c6a","Doctorant CIFRE en neurosciences at Ottobock France","France","ff208a07df8ef3fc62102a08649d6e64","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Prosth3sis","Chef de projet","Private","Private","Other"
"236","8df4f0509c6a374bd8f5ba6efb304c6a","Doctorant CIFRE en neurosciences at Ottobock France","France","ff208a07df8ef3fc62102a08649d6e64","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"UMR CNRS 3636","Ingénieur stagiaire","Public","Public","Student"
"237","8df4f0509c6a374bd8f5ba6efb304c6a","Doctorant CIFRE en neurosciences at Ottobock France","France","ff208a07df8ef3fc62102a08649d6e64","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université Paris Descartes","Autoentrepreneur Biomécanique/Neurosciences","Public","Public","Entrepreneurship"
"238","8726262ada12f9a0a039f172b78d5df6","Posto-doctoral Research Associate at Durham University","France","a1b32dce3989eac163eef05a242f5236","ED 18-19","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sup'Biotech, the School of Biotechnology Engineers","Teacher","Private","Private","Other"
"239","8726262ada12f9a0a039f172b78d5df6","Posto-doctoral Research Associate at Durham University","France","a1b32dce3989eac163eef05a242f5236","ED 18-19","2021",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Collège de France","Associate researcher","Public","Public","Research"
"240","8726262ada12f9a0a039f172b78d5df6","Posto-doctoral Research Associate at Durham University","France","a1b32dce3989eac163eef05a242f5236","ED 18-19","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Collège de France","PhD candidate","Public","Public","Student"
"241","8726262ada12f9a0a039f172b78d5df6","Posto-doctoral Research Associate at Durham University","France","a1b32dce3989eac163eef05a242f5236","ED 18-19","2021",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Durham University","Posto-doctoral Research Associate","Public","Public","Research"
"242","8726262ada12f9a0a039f172b78d5df6","Posto-doctoral Research Associate at Durham University","France","a1b32dce3989eac163eef05a242f5236","ED 18-19","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ESPCI Paris - PSL","PhD candidate","Public","Public","Student"
"243","8726262ada12f9a0a039f172b78d5df6","Posto-doctoral Research Associate at Durham University","France","a1b32dce3989eac163eef05a242f5236","ED 18-19","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Université de Paris","Teacher","Public","Public","Other"
"244","db1e85b83b8790e33a210f026f4acf0c","Chercheur postdoctoral at Biozentrum, University of Basel","France","b55251bbe31e05df8dd3c4bad419f209","ED 13-14","2016",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biozentrum, University of Basel","Chercheur postdoctoral","Public","Public","Research"
"245","db1e85b83b8790e33a210f026f4acf0c","Chercheur postdoctoral at Biozentrum, University of Basel","France","b55251bbe31e05df8dd3c4bad419f209","ED 13-14","2016",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Center for Interdisciplinary Research in Biology (CIRB), Collège de France","Post-doctoral researcher","Public","Public","Research"
"246","db1e85b83b8790e33a210f026f4acf0c","Chercheur postdoctoral at Biozentrum, University of Basel","France","b55251bbe31e05df8dd3c4bad419f209","ED 13-14","2016",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ESPCI","PHD Student","Public","Public","Student"
"247","0b2486808ad6dcd279feff2d496bf99d","Ricercatore post dottorato at Institut Pasteur","France","da80c3bb00a7c35d734599749c0aa495","ED 11-12","2014",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Institut Pasteur","Ricercatore post dottorato","Private","Public","Research"
"248","0b2486808ad6dcd279feff2d496bf99d","Ricercatore post dottorato at Institut Pasteur","France","da80c3bb00a7c35d734599749c0aa495","ED 11-12","2014",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Institut Jacques Monod/CNRS","Studente di dottorato","Public","Public","Student"
"249","cfd4259f5aab8362dd3a359ccbd478ed","Founder and Principal Biomimicry/Circular Economy Expert at Wild Innovation Agency","France","98ed9303544e3ee799939e8b37da7c59","ED 10-11","2013",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Biomimicry Switzerland","Biomimicry Associate","Private","Private","Other"
"250","cfd4259f5aab8362dd3a359ccbd478ed","Founder and Principal Biomimicry/Circular Economy Expert at Wild Innovation Agency","France","98ed9303544e3ee799939e8b37da7c59","ED 10-11","2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"DarMar Studio","Modern Feminist Pottery maker","Private","Private","Other"
"251","cfd4259f5aab8362dd3a359ccbd478ed","Founder and Principal Biomimicry/Circular Economy Expert at Wild Innovation Agency","France","98ed9303544e3ee799939e8b37da7c59","ED 10-11","2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Wild Innovation Agency","Founder and Principal Biomimicry/Circular Economy Expert","Private","Private","Entrepreneurship"
"252","cfd4259f5aab8362dd3a359ccbd478ed","Founder and Principal Biomimicry/Circular Economy Expert at Wild Innovation Agency","France","98ed9303544e3ee799939e8b37da7c59","ED 10-11","2013",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Zoepolis","Zoepoliticienne (membre du collectif) - biologiste, experte en biomimetisme","Private","Private","Other"
