"","Name","Occupation","Current.company","Location","URL","year","master_year","year0","year1","year2","year3","year4","year5","year6","year7","year8","year9","year10","year11","year12","year13","year14","year15","year16","year17","Position","Company","Status","Type"
"355","d17c3ba2dd8a47ffb23173444dda6b36","Sr. fluidics scientist",NA,"United States","c07986e1d34ee59cc377c937f8f25ba3","2011/2012","2012",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Intern","ESPCI ParisTech","Public","Student"
"356","a8bdaa3c10ea833bcba7dc1e1e6b7eed","Professeur Agrégée d'Économie et Gestion - IUT de Paris - Rives de Seine",NA,"Paris, Île-de-France, France","3a6566530a30fe45216ba1bc5a839018","2017-2018","2018",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chargée de cours - Comptabilité Financière","ESSEC Business School","Public","Other"
"357","beeb940b8c48fe0bff65a4c89fd9535b","Scientist chez MaxiVAX","MaxiVAX","Switzerland","679cb84cbd813463eb03c1c454098411","2012/2013","2013",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Assistant","ETH Zurich","Public","Research"
"358","f46d667de264cbd2f2acfbb65fd47156","Senior Scientist & Product Manager at Roche, Data Integration and Machine Learning Operations","Roche","Zurich, Switzerland","8d7eb9d5900403ca8ac310f641c0951b","2010/2011","2011",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bioinformatics Expert","ETH Zurich","Public","Other"
"359","975b19bb57c8edc6a5ee21a74e5b5227","Senior Scientist, Biozentrum (Basel)","University of Basel","Basel, Basel, Switzerland","b0f6593685a405d2d398fb9bec03fbf8","2004/2005","2005",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Postdoctoral Research Fellow","ETH Zurich","Public","Research"
"360","c2d578a9add482ca2328c1d972ae7d58","PhD Candidate, Barral Group at ETH Zürich","ETH Zürich","Zurich, Zurich, Switzerland","44b8c7abb09f35f2d7e51a5b5227c717","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctoral Student","ETH Zürich · Full-time","Public","Student"
"361","34b1e41de2c41e4ad6a6b14520bfba50","Data Scientist","DataScientest.com","Paris, Île-de-France, France","f7c0c4b4842afeb7748bca091b4fda1e","2017/2018","2018",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Analyst developer","Euro Information · Permanent","Private","Other"
"362","5e4b864b82ed443785712fc0b99b2080","Maître de conférences at Université Paris Cité","Université de Paris","Greater Paris Metropolitan Region","f7494717d8233fbca457b8ab30e87eda","2010/2011","2011",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Statistical Officer","European Commission","Public","Other"
"363","432c648d0ecdb9fc6e483bcdbb9ab40f","EU-FORA Fellow chez European Food Safety Authority (EFSA)","European Food Safety Authority (EFSA)","Paris, Île-de-France, France","d41216676794e4369855137c5173277d","2013/2014","2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"EU-FORA Fellow","European Food Safety Authority (EFSA) · Contract","Public","Other"
"364","eceb9a7e8b3298e7fdd5c02397a2426b","Senior Product Manager - Data, Digital and Innovation","Malakoff Humanis","Paris, Île-de-France, France","052588a4add23a48932303739012e44a","2004/2005","2005",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Senior Product Manager","Eutelsat · Freelance","Private","Other"
"365","b826b00505e1c98d0cf9c496ca140414","Éditrice Pédagogique","Centre de Recherches Interdisciplinaires","Paris, Île-de-France, France","27deb2b380df9e62e2835968bf4ba242","2016-2017","2017",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Editrice Pédagogique","EvidenceB kidscode · Full-time","Private","Other"
"366","eac11f0c2d3fe9424be34401b48c07ee","Consultant éco-responsable","PSL Research University","Paris, Île-de-France, France","1b88aa3a6b24f40f37aeff07528febb6","2013/2014","2014",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Co-Founder","Evoduo · Full-time","Private","Entrepreneur"
"367","54c9526a4b6bd15266f643c9c533d688","Ingénieur Pédagogique (Freelance)","CRI","Paris, Île-de-France, France","11c6b9256ef2ac41bf0a10c7e14d59f7","2019-2020","2020",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ingénieur Pédagogique","EVOLUTEAM · Freelance","Private","Other"
"368","998ca73c696ab2a3b537f47f1cff991c","Data Manager - Research associate at Evotec","Evotec","Germany","49d821ea5d045b858cc91fb57de3c067","2015/2016","2016",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Data Manager - Research associate","Evotec","Private","Research"
"369","eac11f0c2d3fe9424be34401b48c07ee","Consultant éco-responsable","PSL Research University","Paris, Île-de-France, France","1b88aa3a6b24f40f37aeff07528febb6","2013/2014","2014",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Data Analyst Intern","eXplain · Full-time","Private","Student"
"370","b37d0e8df3677639ccb07bafbf6e616f","Research scientist - data & humanities ; EIG-DiNUM","Gendarmerie Nationale","Paris, Île-de-France, France","146fd84b59cd152e91502338053dca22","2009/2010","2010",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Co-founder and president","Fabelier hackerspace","Private","Board"
"371","9195879b2ef321d2db8dbaa359e4930f","Internal Medicine MD, PhD candidate in epidemiology @Institut Pasteur / INSERM","Epidemiology & modelling of bacterial escape to antimicrobials, Institut Pasteur, U1018 Inserm, UVSQ","Paris, Île-de-France, France","f2b371af943955d77fb6477675d4d34d","2016/2017","2017",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Pedagogic Assistant - Chair of Innovation Management and Healthcare Performance","Faculté de médecine Paris Descartes","Public","Other"
"372","dcbb3d2d50dfe173c441da09ddf76d6e","Failure Analysis Analyst at Senseonics, Incorporated","Senseonics, Incorporated","Gaithersburg, Maryland, United States","0542de9b8df88eb84b7d9a353d257220","2010/2011","2011",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Intern","Faculte de pharmacie de Paris Descartes · Internship","Public","Student"
"373","22ed32c04c24c22f5e7749339ecfc847","Doctorante en Sciences de l'Education","Université de Montpellier","Montpellier, Occitanie, France","cb736572d2da5b6cc438041b2f5e64a6","2017-2018","2018",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Formatrice vacataire","FAIRE Economie Sociale et Solidaire","Public","Other"
"374","735ffc44f285619e7090e071c08dfc2c","Ingénieure pédagogique","Centre de Recherches Interdisciplinaires de Paris","Paris, Île-de-France, France","fbc2f9ffc80176aeba32d181b8745742","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Pedagogical Engineer","Fastlane Education · Contract","Public","Other"
"375","e960436e4ac29b2894f8771289932bd7","PhD (Sciences)","Université libre de Bruxelles","Région de Bruxelles-Capitale, Belgique","80e7e51af8b087c39ad2b50dbaef7ece","2013/2014","2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Responsable de projet","Fédération Laïque de Centres de Planning Familial · Temps plein","Private","Other"
"376","b1a6af61e6bc85685bfd35a94b9fa8fd","Principal at Digitalis Ventures","Alcea Therapeutics","Greater Boston","3d4b2ac2d3e6c139a50644211db8a057","2006/2007","2007",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Associate","Flagship Pioneering","Private","Other"
"377","b1a6af61e6bc85685bfd35a94b9fa8fd","Principal at Digitalis Ventures","Alcea Therapeutics","Greater Boston","3d4b2ac2d3e6c139a50644211db8a057","2006/2007","2007",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Summer Fellow","Flagship Pioneering","Private","Other"
"378","1b1b9dd06dc1edfe8121d38c459f6e59","CEO and founder at Heliosand","Heliosand","Grenoble, Auvergne-Rhône-Alpes, France","0ed1004ca81f80d30eb14bc44c7e7b3f","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Consultant Strategy Business Development","floki IO","Private","Other"
"379","d17c3ba2dd8a47ffb23173444dda6b36","Sr. fluidics scientist",NA,"United States","c07986e1d34ee59cc377c937f8f25ba3","2011/2012","2012",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Scientific collaboration","Fluigent","Private","Other"
"380","329eb97cbda36e10414053232a113945","Technical Sales Consultant at Miltenyi Biotec","Miltenyi Biotec","San Francisco Bay Area","ca214490590e11acebc1dfc163d7cf62","2017/2018","2018",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Technical Support and After-Sales Service Manager","Fluigent","Private","Other"
"381","72a5ecdb9c972fe0df536b23ca2737c5","PHD Fellow at The Francis Crick Institute","The Francis Crick Institute","France","6de4b30e5cf6718f2d199df436ad335c","2015/2016","2016",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Intern","FMP Berlin","Private","Student"
"382","eceb9a7e8b3298e7fdd5c02397a2426b","Senior Product Manager - Data, Digital and Innovation","Malakoff Humanis","Paris, Île-de-France, France","052588a4add23a48932303739012e44a","2004/2005","2005",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Head of Product","ForCity · Full-time","Private","Other"
"383","129ef33b8dfd3fcdfde83fa378be49a4","Software engineer [Database skills ; hardware-adjascent objectives].","fortil","Grenoble, Auvergne-Rhône-Alpes, France","0ea39ac0fa17b03c0dd3e19fe4da4bde","2013/2014","2014",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Quality Assurance Engineer","fortil · Permanent","Private","Other"
"384","3c70ce7d82d293261f24d3b05ae50dd5","Modern Competence Development | Promoting digital learning, communication and inclusion","L'Industreet","Paris, Île-de-France, France","cb559310a0738947c6e92e3aa0f55622","2018-2019","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Communications project manager","Forward College · Internship","Private","Other"
"385","752de8703c7bc6ae53d388648f6817da","Campus Manager & Junior Leadership Fellow at Forward College","Forward College","Lisbon, Lisbon, Portugal","0fd8b2d6fdd6dfd908cfa23bff09657b","2018-2019","2019",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Project Manager","Forward Project","Private","Other"
"386","ad9611de9a80343c82e24e06fbf71306","Developing a mind for numbers @Cornell to pursue freedom & independence.","Joan & Sanford I. Weill Medical College of Cornell University","New York, New York, United States","da37e9a4555dd007b7fd0d4a916cc5b2","2018-2019","2019",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Visiting Student","Fred Hutch · Full-time","Private","Student"
"387","6b59fe70d873cab32889f868b49d7556","Consultant freelance F&R SAP","Decathlon France","Lille, Hauts-de-France, France","87f9b6030d22bb591336a032af8f72c4","2010/2011","2011",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Consultant F&R freelance Brico Dépot","free lance","Private","Other"
"388","b826b00505e1c98d0cf9c496ca140414","Éditrice Pédagogique","Centre de Recherches Interdisciplinaires","Paris, Île-de-France, France","27deb2b380df9e62e2835968bf4ba242","2016-2017","2017",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Consultante- Formatrice","Free-lance","Private","Other"
"389","53906709ba5fd0aa0a7da4fdc8087ef9","Group External Communications Manager chez Saft","Saft","Reims, Grand Est, France","db28c84d072981b215d8652f9f0e353c","2010/2011","2011",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Copywriter","Freelance","Private","Other"
"390","54c9526a4b6bd15266f643c9c533d688","Ingénieur Pédagogique (Freelance)","CRI","Paris, Île-de-France, France","11c6b9256ef2ac41bf0a10c7e14d59f7","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ingénieur Pédagogique","Freelance","Private","Other"
"391","1f9486cdbc24e75115dff4e2394d5233","Entrepreneurship, Research, Science Communications","freelance","France","73055e07fb2cb1fecd60025bf08b6e98","2017/2018","2018",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Science Communications","freelance","Private","Other"
"392","735ffc44f285619e7090e071c08dfc2c","Ingénieure pédagogique","Centre de Recherches Interdisciplinaires de Paris","Paris, Île-de-France, France","fbc2f9ffc80176aeba32d181b8745742","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ingénieure pédagogique","Freelance","Private","Other"
"393","eac11f0c2d3fe9424be34401b48c07ee","Consultant éco-responsable","PSL Research University","Paris, Île-de-France, France","1b88aa3a6b24f40f37aeff07528febb6","2013/2014","2014",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Accompagnant Individuel","Freelance","Private","Other"
"394","7da42b1361c776a1fb6c0ff4ef470933","Data Enthusiast // Candidat Artefact School of Data","Freelancer","Paris, Île-de-France, France","a62b44e40af5ac8495d160b7210e4803","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Hypnothérapeute - Coach Mental","Freelancer","Private","Other"
"395","7da42b1361c776a1fb6c0ff4ef470933","Data Enthusiast // Candidat Artefact School of Data","Freelancer","Paris, Île-de-France, France","a62b44e40af5ac8495d160b7210e4803","2009/2010","2010",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Freelance Tourisme International","Freelancer","Private","Student"
"396","320e555c45db74f1d9bbe268a9efb056","Research Assistant at Humboldt University of Berlin","Humboldt University of Berlin","Berlin, Berlin, Germany","f3fc147f953db526e5c4d7616185d0b6","2016/2017","2017",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Assistant","Freie Universität Berlin","Public","Research"
"397","eaf927ed83716c71bf93a286a60a9acf","Science and Technology Officer at Embassy of France in Australia","French Embassy in Australia","France","610cde71c4a29a9822e35c0bb98b6b20","2015/2016","2016",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Science and Technology Officer","French Embassy in Australia","Public","Other"
"398","5088346c75ff6f97e8fe33459d8bc000","Co-founder & CEO chez Eligo Bioscience","Eligo Bioscience","Paris, Île-de-France, France","83e194c82b5d4de9677b27728b506ffe","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Senior Advisor","French Ministry of Foreign Affairs & Ministry of Economy, Finance and Industry","Public","Other"
"399","3992a291be830c0adf569fd6ee19838c","Co-Founder at Gouach. Building repairable electric batteries 🔋 for a sustainable e-mobility 🚲. 🚀 We're hiring! 😍","Gouach","Paris, Île-de-France, France","8b2619f2368ee403f2a3219719aa6485","2006/2007","2007",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ingénieur du Corps des Mines","French Ministry of Industry (Ingénieur des Corps Techniques de l'Etat)","Public","Other"
"400","0eafa2e824460201165498b17523f02c","Researcher at Inserm","Inserm","Greater Paris Metropolitan Region","91c9808f9f8b90a25d7eb8585a4216c9","2012/2013","2013",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Consulting mission","French Ministry of Women Rights","Public","Other"
"401","0eafa2e824460201165498b17523f02c","Researcher at Inserm","Inserm","Greater Paris Metropolitan Region","91c9808f9f8b90a25d7eb8585a4216c9","2012/2013","2013",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Consulting mission","French Ministry of Women Rights","Public","Other"
"402","0eafa2e824460201165498b17523f02c","Researcher at Inserm","Inserm","Greater Paris Metropolitan Region","91c9808f9f8b90a25d7eb8585a4216c9","2012/2013","2013",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Consulting mission","French Ministry of Women Rights","Public","Other"
"403","bdc5eb717dffd5ced814e967ed503de2","Rebooting Science! 🧬⚗️🛠🤝🌍Co-Founder & CEO at Just One Giant Lab (JOGL.io)","JOGL - Just One Giant Lab","Paris et périphérie","e11b46284b94626b8c8faa4fff233b1e","2007/2008","2008",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Member, piloting the working group on ecological transition","French National Digital Council","Public","Other"
"404","40eebd3a599be1380ab963e0f6dd4c23","chef des innovations chez The Janssen Pharmaceutical Companies of Johnson & Johnson","The Janssen Pharmaceutical Companies of Johnson & Johnson","Spain","127b41e7dfa6a5c8cd78307966bb00f8","2007/2008","2008",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"CDD Data Engineer","French National Institute for Agricultural Research","Public","Other"
"405","432c648d0ecdb9fc6e483bcdbb9ab40f","EU-FORA Fellow chez European Food Safety Authority (EFSA)","European Food Safety Authority (EFSA)","Paris, Île-de-France, France","d41216676794e4369855137c5173277d","2013/2014","2014",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Developmental Psychology Intern","French National Institute for Agricultural Research","Public","Student"
"406","b94c0218624e3407efe07d1eb5749c21","Associate Professor, Sciences Po Paris","Sciences Po","Greater Paris Metropolitan Region","6ca286437476c76b10b745b14dc81a40","2004/2005","2005",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Associate Researcher","French National Institute of Agricultural Research","Public","Research"
"407","d5652a7985d0096bf4f3d3f835d9bad1","Scientific Project Officer in the French National Research Agency - ANR","French National Research Agency - ANR","Paris, Île-de-France, France","66210ffda281bacf355ac6428cadd8c8","2013/2014","2014",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chargée de Projets Scientifiques","French National Research Agency - ANR","Public","Other"
"408","53906709ba5fd0aa0a7da4fdc8087ef9","Group External Communications Manager chez Saft","Saft","Reims, Grand Est, France","db28c84d072981b215d8652f9f0e353c","2010/2011","2011",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Communications officer","French Regulatory Authority for Electronic Communications · Contract","Public","Other"
"409","821953eb9602cd7b12d68388b80b4bf0","Computational biologist","anh-innovation","Zagreb, Zagreb, Croatia","59fc08252fbb9c03a0cd8059f455d197","2016/2017","2017",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Principal Consultant","g.nomix solutions · Self-employed","Private","Other"
"410","449f1df6131fdc3114be8680b4eb39b8","Video Game Producer","Midnight Circus Games","Lyon, Auvergne-Rhône-Alpes, France","b44cf218b9a0deef60de7dc68868884c","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Vice President Event","GAME ONLY","Private","Other"
"411","bcc6c431ce8eed1a27be0df532d9b7e1","Scientist at PreviPharma","PreviPharma","Germany","594e779500de143f3a8154153b74104e","2017/2018","2018",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Internship","GCS PITIE SALPETRIERE HOPITAL DES GARDIENS DE LA PAIX · Full-time","Public","Student"
"412","e86fa54651bd1dd74f43e7f5dd05ca8c","Ingénieur Chercheur en Prévision de Consommation chez EDF","EDF","Greater Paris Metropolitan Region","d57c113869d71ef20fcb143eb0008687","2012/2013","2013",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Intern","GE Healthcare","Private","Student"
"413","e86fa54651bd1dd74f43e7f5dd05ca8c","Ingénieur Chercheur en Prévision de Consommation chez EDF","EDF","Greater Paris Metropolitan Region","d57c113869d71ef20fcb143eb0008687","2012/2013","2013",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Intern","GE Healthcare","Private","Student"
"414","e86fa54651bd1dd74f43e7f5dd05ca8c","Ingénieur Chercheur en Prévision de Consommation chez EDF","EDF","Greater Paris Metropolitan Region","d57c113869d71ef20fcb143eb0008687","2012/2013","2013",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Intern","GE Healthcare","Private","Student"
"415","e86fa54651bd1dd74f43e7f5dd05ca8c","Ingénieur Chercheur en Prévision de Consommation chez EDF","EDF","Greater Paris Metropolitan Region","d57c113869d71ef20fcb143eb0008687","2012/2013","2013",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Intern","GE Healthcare","Private","Student"
"416","b37d0e8df3677639ccb07bafbf6e616f","Research scientist - data & humanities ; EIG-DiNUM","Gendarmerie Nationale","Paris, Île-de-France, France","146fd84b59cd152e91502338053dca22","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Data Scientist","Gendarmerie Nationale · Contract","Private","Other"
"417","0d721d51dc7ab6f4d4c221b3349010ea","Postdoctoral researcher | Project manager BIOSTABLE, Ghent University","Ghent University","Brussels Region, Belgium","18e4b593b27a4d73951af76b5300a5d0","2014/2015","2015",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Graduate Researcher in Medical Sciences","Ghent University","Public","Research"
